"","SRR3051863","SRR3051864","SRR3051865","SRR3051866","SRR3051867","SRR3051868","SRR3051869","SRR3051870","SRR3051871"
"XLOC_013473",15.4898237071467,15.2381379895445,15.1976373539126,14.1662169177526,14.3151922755032,13.7701109973994,14.38166841157,14.2600856232849,14.3596331198407
"XLOC_013472",9.37769516310211,9.1070202571703,9.75938020137203,8.62983491084688,8.22063735725914,9.18648672924856,12.8833791094458,13.0083811337129,12.8548955015433
"XLOC_036012",8.94371680640981,9.31961306818965,9.10550787598374,8.40902017656484,8.34214897957697,8.43872394703346,9.52684409898899,9.29049661139896,9.59684462625116
"XLOC_036014",8.61187335518324,8.70474032449455,8.5048919104997,8.09649175384624,8.0602001727031,8.18692866236201,8.87702029276532,8.86208518156373,8.80406605506366
"XLOC_036015",9.0725200025836,9.20729232190616,8.86096308684751,8.38938699864812,8.33500066576005,8.40575866838821,9.22427786543599,8.97125785392671,9.28168639281341
"XLOC_013475",8.30026399471503,8.29576984933926,8.45575605761845,8.48392499352141,8.80986761448027,8.75828379153662,8.61472245409454,8.50901825738291,8.3889913958932
"XLOC_036017",10.2315368633316,10.7547391790202,10.0626085447568,9.518745576037,9.47801589465336,9.99138179413224,11.1853103732057,10.835651626785,11.1855226980706
"XLOC_036018",9.05037075474836,9.13395451308255,8.93382537029134,10.1388248885415,10.4110571548843,9.83576772352776,9.27236453222295,9.23614347552572,9.36996051947962
"XLOC_036019",15.0293474660275,14.8970922073484,14.3971784295881,13.8495080810974,14.0526679893659,13.3809355208691,13.8040265578363,13.6073971662814,13.7397529266895
"XLOC_025892",7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,8.06416693876268,8.12429400246286,7.95201047263104
"XLOC_012259",7.80499038829397,7.9805489802823,7.58109145104504,11.1663506030981,11.2511783208481,10.9966594219792,8.84254708867593,8.64744221240575,8.65716919731113
"XLOC_026999",8.19320679927427,7.92300724951316,7.89603274123216,7.95612230368032,8.03007227687826,7.93128268998341,7.66883484781898,7.67924276754355,7.61733073417332
"XLOC_026992",7.53860246461657,7.58774169075406,7.75213100486888,7.73416694692054,7.74121840912103,7.69464234127242,7.74245411234132,7.87965111729099,7.9352063977102
"XLOC_035971",8.33131441082178,8.54804115196272,8.47872563024012,8.25478263903142,8.11719827323624,8.33030856886717,8.56299167646315,8.51348795030783,8.16714307239791
"XLOC_036010",7.6672476135555,7.66523386668782,7.69099403535013,7.74982120475618,7.18748098994117,7.61422175949747,8.03576253911855,7.94258581574157,8.02308615861561
"XLOC_036011",7.6672476135555,8.19616433374722,7.88075429402412,7.51351325469274,7.42127183490665,7.63151320652244,7.91833623389809,8.09681586361081,7.9844613289381
"XLOC_027447",9.59586663444734,9.51719404057598,9.56432075275734,8.87431680185161,9.19596939138645,9.1226977027436,9.14733914992733,9.26005743369429,9.15204058512355
"XLOC_013471",8.35544475423618,8.0775707913192,8.6333786592,7.95612230368032,7.95465518565292,8.28707655659445,10.4905128500219,10.4123228789918,10.7612054699397
"XLOC_036013",8.14193960203744,8.50312394424407,8.13189177859252,7.89856433811673,7.81629332616319,7.90111639235105,8.66782209838747,8.63157514440224,8.74189189745981
"XLOC_026338",7.81703080894016,7.81736556785813,7.60808342947928,7.51351325469274,7.59153993464634,7.51390242663166,7.66883484781898,7.57262789864423,7.67437564925539
"XLOC_036016",8.5978508675506,8.73606852817568,8.77757173130198,9.46405997059792,9.26450597723315,9.51227514806366,9.28578028025976,9.3603231822038,9.25165278281042
"XLOC_026330",8.01106665633842,7.84336801251323,8.07501136788168,7.94499077901776,7.93156147228305,7.91132321600117,8.15004790149418,8.22601597735689,8.14159693295704
"XLOC_026331",7.78013096886719,7.78080975041638,7.74243059588038,8.087271466679,7.91971696310769,7.88021494394013,7.90107724055798,7.95111842092306,7.97648572536474
"XLOC_026332",11.077677335424,11.0245829798837,10.9501626580906,11.9537724298265,11.999896020723,11.9265822748367,11.3155847901746,11.2934289422936,11.2616349851214
"XLOC_013474",9.37769516310211,9.3833458517409,9.69089160689543,10.225277220144,10.2031651431375,10.2685653531136,10.2188752912803,10.2666773704978,10.287045354092
"XLOC_026334",9.66930057113836,10.0277160521001,10.2386046974855,9.17353633643972,9.06912398471295,9.02371271474031,9.33381604759111,9.55376424542016,9.42429875729198
"XLOC_026335",8.71383813251024,8.6016456905561,9.12943635453955,8.73493134174751,9.27715619176012,8.76229937970848,8.88625087442973,8.79488408883765,9.46263652203605
"XLOC_026336",7.72678641850627,7.64092226351924,7.60808342947928,7.71802845606813,7.65354518651777,7.76356451954082,7.71909669837187,7.49505231462687,7.66078098346042
"XLOC_026337",7.88465492153595,8.02086499613648,7.84087576077046,8.14972509054967,8.05028789058687,8.0572101932614,8.2561673439216,8.13102193737484,8.05261641794094
"XLOC_025971",8.20028736710817,8.0273767475465,7.97437468532681,8.14108735434829,8.0986453695097,7.97879668798925,8.27268568459846,8.27845365130223,8.10852288771316
"XLOC_025976",7.63439125970467,7.69946716535109,7.58109145104504,7.45387344102144,7.18748098994117,7.40143397057907,7.59707616813973,7.42017131787817,7.18748098994117
"XLOC_025979",8.78368942325209,8.43596816849266,8.48250442569191,8.60327277275956,8.39075856657598,8.55124807799767,8.17477465936378,8.23199524702247,8.22198612461162
"XLOC_014906",8.14193960203744,8.30515837954275,8.32787006610326,8.32093265805495,9.28029947369363,8.28073387952848,8.45128013752498,8.14431639378463,8.14159693295704
"XLOC_014907",8.33131441082178,8.47206811643826,8.34100472029841,8.4154791762377,8.67858094348052,8.46011663235167,8.10493576062818,8.07557511919093,8.0949094217294
"XLOC_014904",10.3935372617707,10.40931427283,10.2357669603407,11.5102826741305,11.7188849059595,11.0400593512153,10.0067418785407,10.1329867774563,10.2039719868596
"XLOC_014905",9.07877661078849,9.28061150967577,9.33220589647112,9.77995083008392,9.46717268055595,9.46291000694373,9.21255813020661,9.25768594160187,9.05760242787975
"XLOC_014902",8.71806748946445,9.06550120024457,8.97844002822444,9.1432536181313,9.34759106483139,9.20054770417844,8.83936272162463,8.97125785392671,8.81077279483142
"XLOC_014903",10.0468069471492,9.88786398092701,10.0079502539876,10.1323237104296,10.3479878210697,10.2987150666368,9.94823194677551,10.0849915591327,9.9879946860205
"XLOC_014900",9.00484662919207,9.20519461323344,9.35409478559719,9.17353633643972,9.00052106353687,9.39489094145837,9.18879111077191,9.3581281518374,9.13422520449712
"XLOC_014901",9.00152959527378,8.98807413301894,9.12727975508195,9.54401755106667,9.7572659660074,9.37793217702988,9.08118511887677,9.05204272962889,8.95833902806918
"XLOC_034625",8.1189750029605,7.95236914094818,8.13189177859252,7.91047425578651,7.81629332616319,7.92137656365857,8.19880814607792,8.08979817879431,8.0598251635058
"XLOC_034624",8.98143656792949,8.92398143990434,8.99295550096833,9.15680208860906,9.26768017708569,9.14041628593904,8.84254708867593,8.67851052781788,8.63005521192407
"XLOC_034627",8.43549022329383,8.54804115196272,8.50119402175401,8.40902017656484,8.48136755635826,8.6791695138246,8.33596507813881,8.35975279481988,8.16714307239791
"XLOC_034626",7.59882953315396,7.75174878458827,7.66881438944082,7.4852114852639,7.18748098994117,7.18748098994117,7.71909669837187,7.67924276754355,7.72520356414647
"XLOC_034621",8.0953489688432,8.3683955061789,8.04497134934937,7.71802845606813,7.18748098994117,7.66416165299307,8.31534223817262,8.11751068825123,8.40856248503959
"XLOC_015265",9.11869862982246,9.03703205237846,9.0401368804155,9.48253974104986,8.91950056741339,10.4483142843886,9.9277055409202,9.95438782244042,9.8871559454676
"XLOC_015058",7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,7.18748098994117,8.59511762132657,8.44432660712994,8.01552038862581
"XLOC_034623",8.93673086922689,8.85906677499717,8.52680870211495,8.59246390720269,8.6577691059741,8.74207942688855,8.84254708867593,9.00072314039185,8.86946866951441
"XLOC_015052",9.81595113998972,9.6819114649113,9.75268441381729,10.0960150169251,10.4028092558252,10.3123202786983,9.9235633646902,9.96002410110777,9.99069335946342
"XLOC_015051",7.5798063377636,7.50876941255314,7.59481698473801,7.6077950056399,7.18748098994117,7.75048688577211,7.93516429649366,7.94258581574157,7.96842062139077
"XLOC_034622",7.18748098994117,7.5425165975859,7.33664715164146,7.18748098994117,7.18748098994117,7.18748098994117,7.71909669837187,7.58964606484428,7.64676934910677
"XLOC_015057",10.7803980556545,10.7882558959099,10.4976366318883,11.2737331814988,11.8230380544683,10.9289813022786,10.1489470528003,9.92729682987122,10.1712073311512
"XLOC_015055",9.25877313061773,9.19888072489973,10.1079545036563,9.49817734123822,10.2079247562839,9.87002192821686,10.338831875007,11.191243952832,11.0546400740534
"XLOC_015054",7.98383951429909,7.99423478524531,8.14821399484826,7.58636584253944,7.8701102247745,7.8907493769885,7.71909669837187,8.12429400246286,7.96026319543201
"XLOC_015268",7.75411870290799,7.75174878458827,7.79821232596139,7.51351325469274,7.59153993464634,7.51390242663166,7.75375476472933,7.63675484251853,7.64676934910677
"XLOC_020643",13.0759785624623,13.1002424556229,13.457342850714,12.8830443078317,12.5415156587407,12.8886472430617,12.91959082633,12.9286792594533,12.718980649558
"XLOC_005028",8.1189750029605,7.93046615370504,8.27342038161587,9.07323288409904,8.76297843740665,9.92798719760076,9.01132540969413,9.23372741739049,8.93748068834163
"XLOC_005027",9.29086196596985,9.28061150967577,9.31554442290325,8.97197747374371,9.06168646693717,8.894780471763,8.63398156161385,8.80178047198856,8.79732049316138
"XLOC_020646",9.18350231570665,9.4033181825336,9.36131027404805,8.83990595483116,8.62579994410755,9.26330905966073,8.98053474344924,9.07143939788068,8.8726455806889
"XLOC_005025",7.71256112128504,7.78080975041638,8.00083077204071,7.18748098994117,7.18748098994117,7.18748098994117,7.64153739362591,7.65136532279676,7.78241239925623
"XLOC_005024",7.96510400157649,7.97360775136555,7.92556829403741,7.76503067403065,7.74121840912103,7.96017424511724,8.27268568459846,8.23199524702247,8.36396647207409
"XLOC_005023",7.80499038829397,8.16395725322513,8.2254460819686,7.8740747001607,7.83019890100709,8.17267463698277,8.49132061314987,8.45853665635203,8.34863633815538
"XLOC_005022",9.8888482080883,9.8891213887041,10.0975399913642,10.5839202730184,10.4661629074258,10.4934076545969,10.2758467183623,10.3773001686423,10.123026060025
"XLOC_005021",9.43569564180987,9.64483985989212,9.599353215555,10.5921688811977,10.4648441452755,10.1000931020855,10.1860664472022,10.1342277590085,9.92725114205535
"XLOC_005020",10.4857962778466,10.2509846740899,10.1728264198747,10.5540625802926,10.9307035332891,10.2377534560713,10.5571380293376,10.1769813241732,10.2539580112636
"XLOC_023469",7.40282919028699,7.44999202967916,7.66881438944082,7.82204782595747,7.61324319562655,7.96017424511724,7.18748098994117,7.51620007749254,7.55115196387134
"XLOC_023463",8.01106665633842,8.00098269342611,7.95387314502342,7.73416694692054,7.67240218570735,7.70918970282585,8.13740742144331,8.11751068825123,8.22787339265081
"XLOC_023466",7.94586065439524,8.16940970394993,7.86510472331634,8.01950657685311,7.88286996421118,7.93128268998341,7.94342579824378,7.87965111729099,7.84418830404499
"XLOC_010108",8.66623626897391,8.75749682538294,8.47493291880618,9.44801239516772,9.67589793579274,9.48782186483627,9.02506993760417,8.85224650682708,8.94048254225784
"XLOC_010109",10.8477555992238,10.9131308910752,10.9042639428156,11.6845966615131,11.3558775121631,11.6829834544402,11.5491886280473,11.600966657281,11.421494438603
"XLOC_024209",10.3625960198319,10.3572954473051,10.3736397013704,10.820667469652,10.9570701880667,10.8646151077291,10.3882561880241,10.493375875285,10.4151043279225
"XLOC_024206",7.18748098994117,7.18748098994117,7.37013086131198,7.18748098994117,7.18748098994117,7.18748098994117,7.59707616813973,7.60595568148573,7.60180311981027
"XLOC_010103",9.83190128723168,9.49888088635766,9.46503902531824,9.7020772699641,9.96454698695744,9.92798719760076,9.67401341541781,9.58374501367572,9.63059000589669
"XLOC_010100",8.70105435427121,8.65936418847318,8.54473032345834,8.7444481728764,8.7485321525211,9.18081857461215,8.11153380079595,8.22601597735689,8.12191224611078
"XLOC_010106",8.40197550340108,8.56620836872779,8.37097146397986,8.55375628089817,8.53565267424078,8.63068202891688,8.3953065512834,8.43474133417939,8.47419968361641
"XLOC_010107",8.43549022329383,8.58761006522539,8.58655020228052,8.42827322708564,8.12631912143064,8.42237694753864,8.52987059583312,8.55717117731884,8.54865306706037
"XLOC_028413",8.20731101768797,8.07147062332132,8.27342038161587,8.5135886713472,8.41749082069018,8.53659937833285,8.01374388250968,7.88901612516353,7.96026319543201
"XLOC_028412",7.5798063377636,7.76160792267917,7.6800338839413,7.4852114852639,7.18748098994117,7.43445737479976,7.46624774651476,7.55480266405302,7.51292959574728
"XLOC_027478",12.4346337181297,12.2367555207776,12.1046527532517,12.9215653404248,13.2160488896768,12.9270455382189,12.7785077869084,12.7857107725688,12.7901530649086
"XLOC_004855",7.79269573008246,8.19087925159197,8.12637906456353,7.51351325469274,7.48908451086345,7.46352500302219,8.11807888307567,7.88901612516353,8.08801543991615
"XLOC_004854",9.83366211927983,9.75868671061161,9.96951228667195,9.98646733854474,10.1677574245671,9.7572500107313,10.5340850084173,10.5452471332229,10.5112721701101
"XLOC_004857",11.0460567326384,10.8555408367146,10.684436565314,10.9405324211759,11.162666388862,11.0742862991885,11.1468833014734,11.0722753147045,11.0779270876192
"XLOC_004856",9.10959809731743,8.70791240490183,8.93634752316261,7.71802845606813,7.95465518565292,7.72332570891763,7.62723158307981,7.79919659121765,7.18748098994117
"XLOC_004851",8.2483214260747,8.29576984933926,8.04497134934937,7.96708037660362,8.0602001727031,8.04888814371715,8.07110882002885,8.03128799361217,8.12191224611078
"XLOC_004850",14.0535708124743,13.7819261129838,13.7035839091771,13.2689896798414,13.4314508732019,13.0114201332147,13.1287330911398,12.858043539346,12.9540788527159
"XLOC_004853",9.08810307772243,9.1925354257275,9.22686632872733,9.55150684729808,9.20598780471107,9.63228351562544,9.92908350683611,10.1841809010847,10.1509331376499
"XLOC_004852",9.58534323174172,9.5817466335754,9.40204509309895,10.0397119140236,10.2939258370341,9.61607360927087,9.41686540290732,9.38422861180674,9.31326852446077
"XLOC_025155",8.11117565990591,7.97360775136555,7.94690464144453,8.19978569379867,8.2833900781504,8.2679160646778,8.44673280785052,8.51348795030783,8.49665464424615
"XLOC_025156",7.65112052340811,7.573269589503,7.52043584956443,7.37598250044087,7.48908451086345,7.53633447769088,7.69461424092496,7.65136532279676,7.80373553564058
"XLOC_025153",9.07877661078849,8.85069766765528,8.80884333541929,8.29940158800232,8.20423757573528,7.93128268998341,7.85582220121134,7.69258395916001,7.9352063977102
"XLOC_025152",7.46532292245445,7.61518336320558,7.60808342947928,7.7942483325012,7.70799760504592,7.81300755068153,7.66883484781898,7.57262789864423,7.68758738539172
"XLOC_010812",9.78530632105346,9.64182973249791,9.77002553345537,10.2673198337862,10.0558018764319,9.92636444676986,9.62155670967805,9.68714611715691,9.74166712397982
"XLOC_010814",7.79269573008246,7.81736556785813,7.74243059588038,7.66620994566616,7.67240218570735,7.57727525675736,7.34859381692415,7.55480266405302,7.46947660786686
"XLOC_007315",7.69792170519997,7.58774169075406,8.02006611924482,7.51351325469274,7.61324319562655,7.43445737479976,8.20471407586148,8.37008785833406,8.22787339265081
"XLOC_007311",7.43606695725587,7.87641385974992,7.82417521031357,7.18748098994117,7.42127183490665,7.18748098994117,7.66883484781898,8.61952279514668,8.60627012425717
"XLOC_007319",7.90568505137673,7.82615837524594,8.02636950550234,7.58636584253944,7.72487653297324,7.53633447769088,7.83677093577733,7.82033444441807,7.86344959534502
"XLOC_019998",7.36336639577402,7.47096038149009,7.33664715164146,7.51351325469274,7.37843992479292,7.48978021121959,7.69461424092496,7.77725516579956,7.76024985777404
"XLOC_019999",8.62112248041238,8.39852744315448,8.4440744146537,8.28476713508437,8.41087491343208,8.46539529021583,8.52987059583312,8.26130881285668,8.36396647207409
